2000, 12178.7, 1629.9
2001, 11484.4, -694.3
2002, 13114.6, 1630.2
2003, 14618.2, 1503.6
2004, 16476.9, 1858.7
2005, 19261.8, 2784.9
2006, 21663.7, 2401.9
2007, 24026.8, 2363.1
2008, 21345.3, -2681.5
2009, 19122.1, -2223.2
2010, 23117.7, 3995.6
2011, 25255.8, 2138.1
2012, 25723.7, 467.9
2013, 27351.3, 1627.6
2014, 29383.9, 2032.6
2015, 28813.6, -570.3
2016, 29394.3, 580.7
2017, 31734.1, 2339.8
2018, 33563.7, 1829.6
2019, 32114.9, -1448.8
